date,ticker,open,high,low,close,volume,value,sector,exchange,benchmark_close,benchmark_ret_1,benchmark_ret_5,benchmark_ret_20,benchmark_ret_60,benchmark_ret_120,ret_1,ret_5,rs_5,ret_20,rs_20,ret_60,rs_60,ret_120,rs_120,ma20,ma20_distance,ma50,ma50_distance,ma100,ma100_distance,ma200,ma200_distance,ma20_slope_5,ma50_slope_10,ma50_slope_20,ma100_slope_20,medium_trend_confirm,volume_avg_20,volume_ratio_20,value_avg_20,value_ratio_20,turnover_proxy,turnover_proxy_avg_20,turnover_proxy_accel_20,volatility_20,true_range,atr20,atr_pct_20,atr_pct_median_120,atr_regime_ratio,positive_day_share_20,up_volume_share_20,high_252,high_252_proximity,drawdown_60,prior_high_10,prior_high_20,prior_low_10,prior_low_20,ema12,ema26,macd,macd_signal,macd_hist,macd_positive,ma_bull,ma_cross_up,ma_cross_recent_10,bb_std20,bb_upper,bb_lower,bb_bandwidth,bb_bandwidth_q20_120,bb_squeeze,bb_squeeze_recent_10,bb_breakout_after_squeeze,weekly_close,weekly_ema10,weekly_ema30,weekly_ema10_slope4,weekly_ret12,weekly_macd,weekly_macd_signal,weekly_macd_hist,weekly_trend_confirm,sector_ret_1,sector_excess_ret_1,beta_market_120,market_resid_ret_1,beta_sector_120,residual_ret_1,residual_mom_60,residual_mom_120,positive_day_share_60,return_abs_sum_60,top5_abs_return_60,return_concentration_60,path_quality_60,sector_ret_20,rs_sector_20,sector_ret_60,rs_sector_60,breadth_ma20,breadth_ma50,sector_value,sector_value_ratio_20,sector_rs_20,sector_rs_60,rs_persistence_count,near_52w_high,history_n,rs_score,flow_score,trend_score,short_momentum_score,long_momentum_score,real_strength_score,sector_score,leadership_score,acceleration,stage
2026-09-23,PET,43.85,44.4,42.4,44.4,1950000,86012035000.0,Bán lẻ,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,0.06987951807228909,0.15625,0.16092374910917007,0.12977099236641232,0.1108073473649418,0.21677171827898034,0.25430557407332943,0.26929674099485434,0.19335720119467625,38.842499999999994,0.14307781424985522,38.262,0.16042026031049073,36.5671,0.21420621268845474,31.4753,0.4106299225106671,0.01112846544318602,0.009120112247535506,0.019037371628243926,0.032505174229654044,True,472695.0,4.125281629803573,18852419750.0,4.562387011354338,86012035000.0,18852419750.0,0.1382500622108156,0.026499070153222556,2.8999999999999986,1.2075,0.027195945945945946,0.03986422764994375,0.682214294599141,0.55,0.6508319317953437,44.4,1.0,0.0,41.5,41.5,35.65,35.65,39.71513640697941,38.995080796339614,0.7200556106397968,0.20585627140119356,0.5141993392386033,True,True,False,False,1.6474282190257554,42.137356438051505,35.54764356194848,0.16965213042680113,0.08420313256747389,False,True,True,38.9,38.0582331925381,34.400586328493574,0.01509295160012436,0.06604549191559328,2.5995868420021537,2.897201817628141,-0.2976149756259874,True,0.022475388026607424,0.03088517816711911,0.7870455510830108,0.07649840598792058,1.264539212588654,0.0374428871078115,0.2014062851268872,0.2881807071712099,0.4666666666666667,0.9687665782536852,0.2881143920752882,0.2974033152492193,0.16926335141744736,-0.013421493045076727,0.14319248541148905,0.18628281117696877,0.030488907102011575,0.8333333333333334,0.6666666666666666,742602035000.0,1.9425840398029566,-0.032385138046547246,0.22381666697131786,3,1.0,355,96.45669291338584,92.1259842519685,86.04330708661418,95.31496062992129,92.63779527559055,81.1901939676895,79.72222222222223,89.94444444444444,32.91865079365079,LEADER
2026-09-23,PVP,20.0,20.5,19.5,19.5,1657100,33141275000.0,Hàng & Dịch vụ Công nghiệp,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,0.0,0.05121293800539073,0.055886687114560796,0.12912565141864518,0.11016200641717466,0.13570180547466504,0.17323566126901413,0.38396025550035495,0.30802071570017686,17.9755,0.08480988011460044,17.065,0.14268971579255774,17.0396,0.1443930608699735,15.687999999999999,0.2429882712901581,0.021567401682200504,0.021782865901851522,0.02932660988732594,0.03853772406185052,True,1005895.0,1.6473886439439505,18470085500.0,1.7943216884404785,33141275000.0,18470085500.0,1.0134561694341575,0.02507444986511021,1.0,0.6270000000000007,0.032153846153846186,0.03504270352082409,0.9175618009820161,0.5,0.6251050059896908,19.5,1.0,0.0,19.5,19.5,17.79,16.7,18.458843979481017,17.909979223737867,0.5488647557431499,0.4307071053407565,0.11815765040239334,True,True,False,False,0.7250007259524317,19.425501451904864,16.525498548095136,0.1613308616622474,0.09892002418695496,False,True,True,18.1,17.230759722983734,16.344734907506513,0.03743183291500274,0.05416423995340702,0.6206763404600153,0.5668778238285975,0.05379851663141777,True,0.0,0.008409790140511686,0.44350254487982366,0.0037297633292221826,0.754672443222294,-0.00261687354310453,0.1462124442191526,0.4198236292348453,0.4166666666666667,0.9068991713901807,0.25773151935029337,0.2841898278010533,0.1324768388656134,0.011363636363636465,0.11776201505500872,0.037844036697247674,0.09785776877741736,0.5882352941176471,0.7647058823529411,889420490000.0,1.1342587991080872,-0.007600008637834055,0.07537789249159677,3,1.0,355,91.81102362204726,91.2992125984252,89.1535433070866,89.52755905511812,93.14960629921259,80.6555833746588,80.27777777777777,88.84492563429572,3.9798462692163525,LEADER
2026-09-23,DGW,44.9,47.0,44.9,46.55,3343500,154585680000.0,Bán lẻ,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,0.032150776053214924,0.04138702460850108,0.046060773717671144,0.08255813953488356,0.06359449453341304,0.19053708439897687,0.22807094019332597,0.040921288014311274,-0.035018251785866816,43.644999999999996,0.06655974338412185,40.523,0.14873035066505436,40.5571,0.1477645097899012,42.18685000000001,0.10342440831680944,0.019088202673515742,0.029207832778807674,0.037986680327869005,-0.0013641120344720647,False,2078540.0,1.6085810232182205,91034869500.0,1.69809305872625,154585680000.0,91034869500.0,0.7018000250779151,0.0259037908683869,2.1000000000000014,1.7050000000000007,0.03662728249194416,0.03544622733326504,1.0333196294086493,0.5,0.55337640844054,54.68,0.8513167520117044,0.0,47.0,47.0,41.05,39.55,44.772911972223326,43.36660850858282,1.406303463640505,1.2989468602807883,0.10735660335971664,True,True,False,False,1.9361451120038518,47.5172902240077,39.77270977599229,0.17744484930726115,0.08583474300485376,False,False,False,45.5,41.77906610471323,41.2436302565133,0.050374475524054496,0.1636828644501278,0.2871130091818941,-0.45889567290658284,0.7460086820884769,True,0.022475388026607424,0.03088517816711911,0.6185342263366157,0.03735251909142962,1.0445090179649608,0.005092671974419191,0.17547444490527955,0.07423998377248284,0.55,1.1199826098897168,0.29441584545610333,0.26287537222126517,0.2871246277787349,-0.013421493045076727,0.09597963257996028,0.18628281117696877,0.004254273222008109,0.8333333333333334,0.6666666666666666,742602035000.0,1.9425840398029566,-0.032385138046547246,0.22381666697131786,2,0.8513167520117044,355,91.53543307086613,86.85039370078741,84.64566929133858,87.12598425196852,87.79527559055117,72.7728187202406,79.72222222222223,86.62357830271216,14.943022747156618,LEADER
2026-09-23,MSR,54.2,54.4,52.4,53.5,1579200,84096580000.0,Tài nguyên Cơ bản,UPCOM,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,-0.005576208178438624,0.13588110403397025,0.1405548531431403,0.255868544600939,0.23690489959946848,0.39723165317315234,0.43476550896750144,0.05668575943116716,-0.01925378036901093,47.2475,0.13233504418223174,41.09139999999999,0.30197559586677536,39.8867,0.34129923006917107,38.0375,0.4065067367729214,0.04865110807781514,0.05973952288845896,0.09812504676693479,0.015396403941764447,True,1795465.0,0.8795493089533909,85099025550.0,0.9882202464303071,84096580000.0,85099025550.0,0.4815024897265199,0.026360289425314567,2.0,1.8880000000000006,0.03528971962616823,0.039494362244149546,0.8935381563578948,0.6,0.6357350324289252,53.96,0.991475166790215,-0.005576208178438624,54.0,54.0,45.34,41.81,49.148412492352406,46.25611532826901,2.892297164083395,2.4546105676091123,0.43768659647428265,True,True,False,False,2.963999564954758,53.17549912990952,41.319500870090486,0.2509338750160121,0.09333043697328461,False,False,False,47.3,43.22789379270174,39.28604339322094,0.1266678620095516,0.2353094802820579,2.6527560640102763,1.8132369945477582,0.8395190694625181,True,-0.0014492753623188692,0.006960514778192817,0.278871511402747,-0.00323095729137421,1.1926400515677007,-0.011532345995375833,0.3723740381042214,0.3586830472662786,0.5333333333333333,1.0720683688485673,0.2948794372689212,0.27505655967224396,0.25827677366108936,-0.014976958525345585,0.2708455031262846,0.014150228666018061,0.3830814245071343,0.6,0.6,420251329000.0,0.732696660421593,-0.033940603526816104,0.05168408446036715,2,0.991475166790215,355,99.21259842519684,76.02362204724409,94.01574803149606,89.37007874015751,93.89763779527559,93.66493502828274,61.38888888888889,84.8112423447069,14.852909011373555,EMERGING
2026-09-23,PVT,23.9,24.0,23.1,23.1,8487300,199965590000.0,Hàng & Dịch vụ Công nghiệp,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,-0.04149377593360992,-0.004310344827586077,0.00036340428158398996,0.12958435207823982,0.1106207070767693,0.18158567774936074,0.21911953354370983,0.16431451612903225,0.08837497632885416,21.630000000000003,0.06796116504854366,19.785,0.16755117513267637,20.0129,0.15425550519914677,19.7287,0.17088302827859936,0.03282798137758136,0.03375306964836211,0.040111449900115614,0.01757231546780691,False,6222250.0,1.3640242677488046,137550584250.0,1.4537603827008099,199965590000.0,137550584250.0,0.709630820029578,0.02539821939574864,1.0,0.8175000000000006,0.03538961038961041,0.03942811527755035,0.8975729664095967,0.6,0.7083538912772711,27.94,0.8267716535433071,-0.04149377593360992,24.35,24.35,20.95,19.9,22.533926878062584,21.532197714156744,1.0017291639058392,0.8686916689776492,0.13303749492819006,True,True,False,False,1.3291667354122758,24.288333470824554,18.97166652917545,0.24580059831942222,0.09414499855960493,False,True,False,22.8,20.54672464073991,19.76500033485109,0.06525418729430488,0.1662404092071612,0.5067690575406836,0.2031566923504366,0.303612365190247,True,0.0,0.008409790140511686,0.6250667896877922,-0.03623709540853223,1.1021940435384134,-0.04550631600881229,0.18909057110089322,0.2964839831497602,0.55,1.1478629621065397,0.29886356620193577,0.2603651969512686,0.28963480304873146,0.011363636363636465,0.11822071571460335,0.037844036697247674,0.14374164105211307,0.5882352941176471,0.7647058823529411,889420490000.0,1.1342587991080872,-0.007600008637834055,0.07537789249159677,3,0.8267716535433071,355,83.85826771653544,87.6771653543307,87.08661417322836,75.11811023622049,90.98425196850393,88.94712757679481,80.27777777777777,84.7425634295713,-4.249500062492189,NEUTRAL
2026-09-23,BSR,31.2,31.95,30.8,31.3,10388100,326125985000.0,Dầu khí,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,-0.0015948963317384823,0.02287581699346397,0.027549566102634038,0.16573556797020483,0.14677192296873431,0.30525437864887417,0.34278823444322326,0.14484272128749098,0.06890318148731289,28.3825,0.10279221351184709,26.5148,0.18047279255359272,26.7832,0.16864302995907887,25.06765,0.24862123094905186,0.03908109097565449,0.04226481548452021,0.053211096634783406,0.0227709274484571,False,12436300.0,0.835304712816513,358609486000.0,0.9094181769636736,326125985000.0,358609486000.0,0.4797562192772813,0.02284492469115623,1.1499999999999986,1.0874999999999995,0.03474440894568688,0.045476063486561365,0.7640153144731668,0.6,0.6909382211751084,37.43,0.8362276248998131,-0.007923930269413626,31.85,31.85,27.05,26.2,29.803723377196757,28.42407237118539,1.3796510060113683,1.0449947441290663,0.3346562618823019,True,True,False,False,1.9549044262543736,32.29230885250875,24.472691147491254,0.27550841909689044,0.15266636998712038,False,True,False,30.2,27.01917159695688,25.496319411142313,0.05056707880308653,0.2593828190158465,0.9902556321326337,0.8736042684959423,0.11665136363669137,True,-0.007832898172323688,0.000576891968187998,0.4589627352433127,0.0022648839539730044,1.234593467550391,0.0015526568985658141,0.20959123937984006,0.332869380022035,0.5333333333333333,1.323158469644992,0.29417756306936116,0.22232980388833545,0.3110035294449979,0.04132231404958686,0.12441325392061797,0.024486349563748844,0.2807680290851253,0.5714285714285714,0.8571428571428571,604376770000.0,0.7184522559930363,0.022358669048116342,0.062020205358097935,3,0.8362276248998131,355,93.18897637795274,73.38582677165354,89.40944881889763,79.80314960629923,93.07086614173228,92.34777608444105,74.44444444444446,83.73337707786527,-8.413448318960121,NEUTRAL
2026-09-23,DHC,37.3,39.15,36.8,38.8,774800,29581390000.0,Tài nguyên Cơ bản,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,0.04582210242587581,0.07777777777777772,0.08245152688694779,0.06447187928669385,0.045508234285223326,0.18473282442748085,0.22226668022182994,0.24798970730138303,0.17205016750120494,36.3925,0.06615374046850309,34.382000000000005,0.12849746960618913,33.4347,0.16047100766568856,32.2862,0.20175183205208413,0.0071260550712604065,0.019481097108969614,0.037734140614153366,0.028497337603012207,True,414115.0,1.8709778684664888,15095944000.0,1.9595588059945108,29581390000.0,15095944000.0,0.06378869509617746,0.01836962179846423,2.3500000000000014,1.0425000000000004,0.02686855670103094,0.024854067517931618,1.081052696169185,0.6,0.6449778443186072,38.8,1.0,0.0,37.6,37.6,35.45,35.15,36.74469150266019,36.05974739102704,0.6849441116331505,0.6179915753387313,0.06695253629441922,True,True,False,False,0.7143777196383417,37.82125543927668,34.96374456072331,0.07851922452575037,0.06997137470828199,False,True,True,36.55,35.02466536973325,33.102287716954095,0.04349264616134052,0.11603053435114496,1.3326050258239164,1.025186190304051,0.3074188355198655,True,-0.0014492753623188692,0.006960514778192817,0.5617506055835025,0.05054630713013842,0.7546820317765426,0.04529333169512122,0.22231913850787252,0.28436084450425436,0.48333333333333334,0.9268017661939625,0.2802488239045383,0.30238270375273263,0.1809506295806007,-0.014976958525345585,0.07944883781203943,0.014150228666018061,0.17058259576146279,0.6,0.6,420251329000.0,0.732696660421593,-0.033940603526816104,0.05168408446036715,3,1.0,355,90.03937007874016,86.88976377952756,86.71259842519684,89.6456692913386,93.89763779527559,88.9857366619495,61.38888888888889,82.8565179352581,13.699771903512058,EMERGING
2026-09-23,HHP,17.25,17.5,16.95,17.2,1850000,31906375000.0,Tài nguyên Cơ bản,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,-0.0028985507246377384,0.0117647058823529,0.016438454991522966,0.13907284768211925,0.12010920268064873,0.25273124544792425,0.29026510124227334,0.422663358147229,0.3467238183470509,16.7125,0.02916978309648477,15.2926,0.12472699213998917,14.4003,0.19441956070359634,13.14165,0.30881586406577544,0.0362734459773677,0.04587670464648674,0.08949588213502047,0.07412020944907716,True,1102740.0,1.6776393347479914,18432744250.0,1.7309617367473646,31906375000.0,18432744250.0,-0.0855982723485732,0.011738121161787627,0.5500000000000007,0.41000000000000003,0.023837209302325583,0.03132839874512447,0.7608818278985703,0.6,0.6489244971616156,17.4,0.9885057471264368,-0.011494252873563204,17.6,17.6,16.75,14.9,16.981230008455896,16.386262853263908,0.5949671551919877,0.6258439166155556,-0.030876761423567878,False,True,False,False,0.5600458157948508,17.8325916315897,15.592408368410297,0.1340423792478327,0.08316276331958115,False,False,False,17.2,15.630601768673323,13.98036498428368,0.10197742775553831,0.25273124544792425,1.156945840383326,0.8930697106458512,0.26387612973747476,True,-0.0014492753623188692,0.006960514778192817,0.07604118942159223,-0.0022590602795672507,0.5964135276311895,-0.006410405452558255,0.27958106069971256,0.42487406850097725,0.5666666666666667,0.8022185795579476,0.25955074272146605,0.3235411761025134,0.24312549056415328,-0.014976958525345585,0.15404980620746483,0.014150228666018061,0.23858101678190619,0.6,0.6,420251329000.0,0.732696660421593,-0.033940603526816104,0.05168408446036715,3,0.9885057471264368,355,90.2755905511811,80.8267716535433,91.85039370078742,83.58267716535435,96.49606299212597,95.13694356753791,61.38888888888889,82.45100612423448,15.81608548931385,EMERGING
2026-09-23,MSB,13.55,14.35,13.4,14.15,28997100,406344350000.0,Ngân hàng,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,0.04814814814814827,0.10116731517509736,0.10584106428426743,0.06631499623210257,0.047351351230632055,0.06631499623210257,0.10384885202645167,0.4678423236514522,0.3919027838512741,13.104500000000002,0.07978175435918944,13.274000000000001,0.06599367183968652,12.810699999999999,0.10454541906375159,11.485199999999999,0.2320203392191691,0.0020646147964060724,-0.0038572950905788606,-0.00201491639600615,0.0465403153337145,False,6471150.0,4.480980969379477,86233828550.0,4.712122340299363,406344350000.0,86233828550.0,0.16431975076384187,0.017304546489592777,0.9499999999999993,0.34499999999999964,0.024381625441696086,0.022553784513544096,1.0810436460033714,0.45,0.6438747363297096,14.15,1.0,0.0,13.5,13.5,12.65,12.14,13.222752425554994,13.177185784589614,0.045566640965379435,-0.05633545638766151,0.10190209735304095,True,False,False,False,0.31926684104269915,13.7430336820854,12.465966317914603,0.09745258225577451,0.05150684412344874,False,False,False,12.9,13.089101576779214,12.28296142081519,-0.003682819271546567,-0.02788244159758846,0.5894771423578948,0.7048691351372824,-0.11539199277938761,False,0.0026075619295957697,0.011017352070107456,0.35840108747044214,0.051162226079905865,0.6095062115230517,0.044447081558639016,0.11984596939585707,0.4969044400641483,0.45,0.5492051047797774,0.14981935985994588,0.27279309415745706,0.17720690584254295,-0.0033783783783783994,0.06969337461048097,-0.040196882690730185,0.10651187892283276,0.5652173913043478,0.6521739130434783,5105133890000.0,1.2827990418379056,-0.02234202337984892,-0.0026630268963810932,3,1.0,355,85.39370078740157,92.28346456692914,77.57874015748033,89.0944881889764,82.63779527559055,83.84764404449442,60.833333333333336,80.64107611548557,39.71052055993002,EMERGING
2026-09-23,SSB,20.85,21.6,20.4,20.5,3392700,70448060000.0,Ngân hàng,HOSE,1801.65,-0.008409790140511686,-0.004673749109170067,0.01896364500147052,-0.03753385579434909,0.07593953980017809,-0.019138755980861122,-0.08277404921700227,-0.0781003001078322,0.33986928104575154,0.320905636044281,0.27329192546583836,0.31082578126018745,0.45803698435277385,0.38209744455259576,19.01,0.07837980010520762,16.877,0.21467085382473194,15.810500000000001,0.29660668543056823,15.008199999999999,0.3659199637531485,0.10362844702467333,0.05931458699472758,0.08491900231421945,0.06785132953754913,True,3713125.0,0.9137047635078269,74871632000.0,0.9409179166817147,70448060000.0,74871632000.0,1.2960051270912487,0.043379144311360966,1.2000000000000028,1.0625000000000004,0.051829268292682945,0.020060975609756095,2.5,0.7,0.7935108567581215,24.1,0.8506224066390041,-0.14937759336099588,24.8,24.8,17.65,14.85,20.591997230543562,18.97449557671274,1.6175016538308213,1.4152972661937697,0.20220438763705162,True,True,False,False,2.6253621304097305,24.26072426081946,13.759275739180541,0.5524170711014686,0.03755667325954489,False,False,False,24.1,17.77440569398541,15.980398818676342,0.16390014643740725,0.49689440993788825,1.26053974976697,0.5594020507474768,0.7011376990194931,True,0.0026075619295957697,0.011017352070107456,0.17566589862473944,-0.017661442638582662,0.6412192969500637,-0.024725981387228292,0.29402045464893534,0.4959018419688822,0.4666666666666667,1.0842368538710627,0.34468874541932837,0.31790908433769094,0.14875758232897573,-0.0033783783783783994,0.34324765942412994,-0.040196882690730185,0.31348880815656854,0.5652173913043478,0.6521739130434783,5105133890000.0,1.2827990418379056,-0.02234202337984892,-0.0026630268963810932,3,0.8506224066390041,355,84.68503937007874,79.84251968503938,89.84251968503936,65.62992125984253,96.53543307086615,88.181431958102,60.833333333333336,79.73556430446195,-10.966816647919018,FADING
