date,market_score,breadth_ma20,breadth_ma50,median_ret20,liquidity_ratio,regime,coverage_stocks,coverage_reference
2026-03-06,36.71260559481127,0.30201342281879195,0.38926174496644295,-0.03566413928671708,0.8555592601797031,DEFENSIVE,149,130
2026-03-09,17.39021722470704,0.1,0.21333333333333335,-0.10067764717453936,1.105735106647338,DEFENSIVE,150,130
2026-03-10,20.292253685227294,0.11920529801324503,0.2185430463576159,-0.09635149023638234,1.1810378550311984,DEFENSIVE,151,130
2026-03-11,28.355070511951165,0.20666666666666667,0.3333333333333333,-0.06914529914529915,0.8531144259829613,DEFENSIVE,150,130
2026-03-12,26.254386592472656,0.18,0.29333333333333333,-0.06421021882302952,0.7203359885001124,DEFENSIVE,150,130
2026-03-13,29.070796923540616,0.2,0.31333333333333335,-0.04442516758040832,0.7912311918776567,DEFENSIVE,150,130
2026-03-16,27.027145838753746,0.20666666666666667,0.26666666666666666,-0.04886013109697329,0.6122970105058869,DEFENSIVE,150,130
2026-03-17,28.79096537128636,0.16666666666666666,0.26666666666666666,-0.03597418176642703,0.6100706040790684,DEFENSIVE,150,130
2026-03-18,28.378094667818377,0.19333333333333333,0.28,-0.04763525671614788,0.5910031352678915,DEFENSIVE,150,130
2026-03-19,25.862663931109452,0.17333333333333334,0.25333333333333335,-0.06192835365853655,0.7122202699200022,DEFENSIVE,150,130
2026-03-20,18.838580220336866,0.14,0.2,-0.08479874451467384,0.6567086987301078,DEFENSIVE,150,130
2026-03-23,9.988008099028889,0.09333333333333334,0.12,-0.12546551752423968,0.8263681120038038,DEFENSIVE,150,130
2026-03-24,13.261447441784355,0.14,0.16666666666666666,-0.11313222825238856,0.49584352416223987,DEFENSIVE,150,130
2026-03-25,23.99005085645598,0.3087248322147651,0.2214765100671141,-0.09101516919486574,0.6953675082099463,DEFENSIVE,149,130
2026-03-26,23.45508754486349,0.348993288590604,0.21476510067114093,-0.09279419388284083,0.5493448708464943,DEFENSIVE,149,130
2026-03-27,31.20814112037447,0.46621621621621623,0.24324324324324326,-0.0741270160937254,0.6878516900354239,DEFENSIVE,148,130
2026-03-30,33.40575812489709,0.503448275862069,0.25517241379310346,-0.061107654013690116,0.6671730590192524,DEFENSIVE,145,130
2026-03-31,38.25370400467937,0.5586206896551724,0.2827586206896552,-0.0461538461538461,0.7686548465145495,DEFENSIVE,145,130
2026-04-01,45.202907846618004,0.7013888888888888,0.3402777777777778,-0.03985186895927101,0.8761707893543527,NEUTRAL,144,130
2026-04-02,41.3668921201271,0.5944055944055944,0.2867132867132867,-0.03910112359550566,0.7183895415331895,NEUTRAL,143,130
2026-04-03,38.09129246673688,0.4785714285714286,0.22142857142857142,-0.03677837390102073,0.7455282432412094,DEFENSIVE,140,130
2026-04-06,40.86725815670837,0.3111111111111111,0.17777777777777778,0.028106508875739733,0.6388963082550662,NEUTRAL,135,130
2026-04-07,40.74234866210161,0.3805970149253731,0.21641791044776118,0.011677032136229615,0.5661175447119147,NEUTRAL,134,130
2026-04-08,62.491127927144476,0.7867647058823529,0.49264705882352944,0.02171860352232957,1.2957751398682074,NEUTRAL,136,130
2026-04-09,58.256650228484574,0.7426470588235294,0.47794117647058826,0.021931893872113695,0.8936970134819268,NEUTRAL,136,130
2026-04-10,59.98387606504548,0.7761194029850746,0.4701492537313433,0.02340041534810111,0.9464230521315218,NEUTRAL,134,130
2026-04-13,59.8676038765196,0.7835820895522388,0.4701492537313433,0.021504262728146095,0.8506600598686886,NEUTRAL,134,130
2026-04-14,62.01053042704021,0.8120300751879699,0.49624060150375937,0.024390243902439046,0.8421558286325639,NEUTRAL,133,130
2026-04-15,62.70790919295456,0.753731343283582,0.5074626865671642,0.025116201859229803,0.9043242891957526,NEUTRAL,134,130
2026-04-16,63.603041358188214,0.7481481481481481,0.4888888888888889,0.030888030888030826,0.8454554254388953,NEUTRAL,135,130
2026-04-17,64.63149090186711,0.7720588235294118,0.5,0.04102922100426787,0.7721824021055037,NEUTRAL,136,130
2026-04-20,70.63185676021216,0.7443609022556391,0.5263157894736842,0.08939974457215838,0.7070425663732267,RISK_ON,133,130
2026-04-21,60.806263386083934,0.5259259259259259,0.45185185185185184,0.05170119749097135,0.8684180413224165,NEUTRAL,135,130
2026-04-22,56.80926734823033,0.48148148148148145,0.45185185185185184,0.025404157043879882,0.6838628536719921,NEUTRAL,135,130
2026-04-23,57.54475968147491,0.43283582089552236,0.417910447761194,0.027035194242986393,1.0300871306034336,NEUTRAL,134,130
2026-04-24,51.57859695647366,0.417910447761194,0.43283582089552236,0.003818267851146251,0.6782146902470853,NEUTRAL,134,130
2026-04-28,50.39207112835222,0.3458646616541353,0.39849624060150374,0.002466091245376223,0.6967832747662707,NEUTRAL,133,130
2026-04-29,49.54014126138345,0.3684210526315789,0.39849624060150374,0.0,0.814443233346701,NEUTRAL,133,130
2026-05-04,50.05837527946139,0.43609022556390975,0.43609022556390975,-0.007168458781361964,0.7653570469719649,NEUTRAL,133,130
2026-05-05,50.134822634357405,0.3805970149253731,0.40298507462686567,-0.002889812889812937,0.8341099397589289,NEUTRAL,134,130
2026-05-06,57.67007620201342,0.48507462686567165,0.4925373134328358,0.02250422767282867,0.9405656484342875,NEUTRAL,134,130
2026-05-07,58.372364886319076,0.417910447761194,0.4701492537313433,0.03440181178854529,1.0184985995735478,NEUTRAL,134,130
